date,symbol,open,high,low,close,volume,amount,outstanding_share,turnover,K,D,J,BBI,BBI_DIF,DIF,DEA,MACD,short_term_fund,long_term_fund,Short_LS,Short_Trend,Brick_High,Brick_Low,L2,L1,M,H1,H2,investment_income,market_cap,float_market_cap,pe_ttm,pe_static,pb,peg,pcf,ps,AMV
2020-01-16,1,12.98,13.02,12.73,12.83,102810467.0,1678888508.0,19405752680.0,0.0052979376113537,18.550068754636424,24.312717496848745,7.02477127021178,13.049166666666665,-0.1083333333333342,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,22.72727272727268,19.9203187250996,10.61,12.83,77.20281627341654,87.59494411673667,4.125059571138425,5.175880855356505,6.226702139574584,7.277523423792664,8.328344708010743,1.1415064614692991,316898644173.34,316895941264.4,11.2395334,11.2395334,1.16065209,4.21376291,8.23819492,2.29706609,1
2020-01-17,1,12.87,13.0,12.85,12.88,60543669.0,995909007.0,19405752680.0,0.0031198825419638,18.24906544426744,22.29150014598831,10.164196040825686,13.045833333333334,-0.0033333333333303,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,60.00000000000014,19.9203187250996,10.61,12.83,69.9568107581837,77.20281627341654,4.125975668114653,5.177030319677961,6.22808497124127,7.2791396228045775,8.330194274367885,1.1417599682610586,318062999265.22,318060286425.2,11.28082991,11.28082991,1.16491658,4.2292452,8.26846386,2.30550602,1
2020-01-20,1,12.91,13.05,12.85,12.93,74607475.0,1226464650.0,19405752680.0,0.0038446060933721,20.10255156601953,21.56185061933205,17.183953459394502,13.02111111111111,-0.0247222222222234,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,100.0,19.9203187250996,10.61,12.83,69.40890959810507,69.9568107581837,4.126885082316542,5.178171398849298,6.229457715382053,7.280744031914809,8.332030348447564,1.14201162576314,319227354357.1,319224631586.0,11.32212642,11.32212642,1.16918107,4.24472749,8.29873279,2.31394594,-1
2020-01-21,1,12.84,12.84,12.52,12.57,89660310.0,1442171432.0,19405752680.0,0.0046202954081964,14.989002631314628,19.370901289992908,6.225205313958071,12.923055555555557,-0.098055555555554,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,12.19512195121968,19.9203187250996,10.61,12.83,60.71746449495181,69.40890959810507,4.124820441744475,5.175580809931523,6.22634117811857,7.277101546305617,8.327861914492665,1.1414402884253434,310494691168.0,310492042880.0,11.0124026,11.0124026,1.1371974,4.12861033,8.07171579,2.25064651,-1
2020-01-22,1,12.51,12.7,12.34,12.64,71946491.0,1150933399.0,19405752680.0,0.0037074826308669,18.122749721689445,18.95485076722509,16.458547630618163,12.845555555555556,-0.0775000000000005,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,50.84745762711878,19.9203187250996,10.61,12.83,62.397801719478906,60.71746449495181,4.124589985264829,5.175291646766623,6.225993308268416,7.276694969770209,8.327396631272002,1.1413765153922353,312241223805.82,312238560621.2,11.07434736,11.07434736,1.14359413,4.15183376,8.11711919,2.2633064,-1
2020-01-23,1,12.51,12.51,12.09,12.21,110059207.0,1723394337.0,19405752680.0,0.0056714732386252,14.784535850495686,17.564745794981953,9.224115961523154,12.6875,-0.1580555555555562,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,21.81818181818197,19.9203187250996,10.61,12.83,55.41034989769368,62.397801719478906,4.125289226635794,5.176169013496202,6.22704880035661,7.277928587217017,8.328808374077425,1.1415700128507127,301567968796.92,301565396647.2,10.69579602,10.69579602,1.10450297,4.00991278,7.83965396,2.18594042,-1
2020-02-03,1,10.99,11.55,10.99,10.99,225919483.0,3201454165.0,19405752680.0,0.0116418820091857,9.856357233663791,14.995282941209233,-0.4214941814270929,12.35138888888889,-0.3361111111111103,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,0.0,19.9203187250996,10.61,12.83,45.97267464051181,55.41034989769368,4.124485023855388,5.175159947395908,6.225834870936428,7.276509794476948,8.327184718017467,1.1413474699627049,271488795590.02,271486479993.2,9.62896952,9.62896952,0.99433697,3.60995365,7.05770649,1.96790904,-1
2020-02-04,1,11.04,11.52,11.02,11.47,170617207.0,2442932843.0,19405752680.0,0.0087920942729442,13.65055084014165,14.547038907520038,11.857574705384874,12.09527777777778,-0.2561111111111103,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,39.34426229508198,19.9203187250996,10.61,12.83,45.727326042004606,45.97267464051181,4.124775490988947,5.175524408381203,6.226273325773459,7.277022243165715,8.32777116055797,1.1414278494345849,283326405690.8,283323989128.0,10.04881737,10.04881737,1.03769262,3.76735692,7.36544066,2.05371494,-1
2020-02-05,1,11.46,11.7,11.25,11.5,149138021.0,2177632044.0,19405752680.0,0.0076852479498878,17.352794411227112,15.482290742089065,21.09380174950321,11.89222222222222,-0.203055555555558,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,100.0,19.9203187250996,10.61,12.83,46.91820150088634,45.727326042004606,4.1270836118113685,5.178420501921332,6.229757392031295,7.281094282141258,8.332431172251221,1.1420665638063918,283908583236.74,283906161708.4,10.06946562,10.06946562,1.03982487,3.77509807,7.38057512,2.0579349,1
2020-02-06,1,11.64,11.68,11.4,11.61,118581572.0,1740107625.0,19405752680.0,0.0061106401774465,21.60089206703165,17.521824517069927,29.7590271669551,11.859444444444442,-0.0327777777777793,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,100.0,19.9203187250996,10.61,12.68,62.76895674691423,46.91820150088634,4.127066600458557,5.178399157081622,6.229731713704688,7.281064270327752,8.332396826950816,1.142061856342459,286625411784.46,286622967083.6,10.16582415,10.16582415,1.04977535,3.81122341,7.45120264,2.07762806,1
2020-02-07,1,11.47,11.54,11.32,11.49,92485296.0,1345053256.0,19405752680.0,0.0047658700760067,22.491209598085828,19.17828621074189,29.117056372773696,11.75111111111111,-0.1083333333333325,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,66.66666666666683,19.9203187250996,10.61,12.55,71.00113334688002,62.76895674691423,4.126315290698321,5.177456458015734,6.228597625333147,7.279738792650559,8.330879959967971,1.1418539502671443,283714524054.76,283712104181.6,10.06258287,10.06258287,1.03911412,3.77251769,7.3755303,2.05652825,1
2020-02-10,1,11.4,11.42,11.24,11.39,133949524.0,1931983482.0,19405752680.0,0.0069025678214507,22.20134693926444,20.185973120249404,26.232094577294497,11.649166666666666,-0.1019444444444435,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,40.540540540540725,15.936254980079696,10.61,12.42,67.85407139635493,71.00113334688002,4.124254671902296,5.174870915384749,6.2254871588672,7.276103402349651,8.326719645832103,1.141283725854691,281385813871.0,281383413860.0,9.97998985,9.97998985,1.03058514,3.74155311,7.31499243,2.0396484,1
2020-02-11,1,11.47,11.74,11.44,11.62,140750744.0,2077194139.0,19405752680.0,0.0072530422458213,27.08159971389557,22.48451531813146,36.275768505423805,11.651666666666666,0.0024999999999995,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,100.0,25.301204819277068,10.61,12.31,77.36225427227285,67.85407139635493,4.125035658505154,5.1758508511981125,6.226666043891071,7.277481236584029,8.328296429276987,1.1414998442496156,287013530148.42,287011082137.2,10.17958965,10.17958965,1.05119684,3.81638417,7.46129228,2.08044137,1
2020-02-12,1,11.62,11.64,11.47,11.61,107050321.0,1573229043.0,19405752680.0,0.0055164219994583,31.65089103733388,25.53997389119893,43.872725329603774,11.856041666666666,0.2043750000000006,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,97.36842105263165,24.899598393574266,10.61,12.21,84.86963116730512,77.36225427227285,4.127066600458557,5.178399157081622,6.229731713704688,7.281064270327752,8.332396826950816,1.142061856342459,286625411784.46,286622967083.6,10.16582415,10.16582415,1.04977535,3.81122341,7.45120264,2.07762806,1
2020-02-13,1,11.56,11.69,11.48,11.51,101320528.0,1491327714.0,19405752680.0,0.0052211593990076,44.21170513600034,31.76388430613273,69.10734679573554,11.818645833333331,-0.0373958333333348,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,38.88888888888911,22.033898305084733,10.61,12.12,85.73788753272498,84.86963116730512,4.125033234222808,5.175847809351961,6.226662384481113,7.277476959610266,8.328291534739417,1.1414991733904645,284296701600.7,284294276762.0,10.08323113,10.08323113,1.04124637,3.78025883,7.39066477,2.06074821,1
2020-02-14,1,11.59,11.9,11.55,11.81,151243473.0,2253906452.0,19405752680.0,0.0077937442311049,59.39871251490933,40.97549370905826,96.24515012661143,11.809374999999998,-0.0092708333333337,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,100.0,34.74576271186443,10.61,12.05,93.9364479813275,85.73788753272498,4.125538744049848,5.176482093194618,6.227425442339388,7.278368791484158,8.329312140628927,1.141639060517899,291670950515.94,291668462780.4,10.34477569,10.34477569,1.0682548,3.87831333,-7.28721925,2.11420106,1
2020-02-17,1,11.82,12.08,11.73,12.08,154369601.0,2337993586.0,19405752680.0,0.0079548370808155,72.93247500993955,51.62782080935202,115.54178341111462,11.847604166666663,0.0382291666666674,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,100.0,46.1864406779661,10.61,12.01,106.368794594021,93.9364479813275,4.126509222032672,5.1776997915878695,6.228890361143067,7.280080930698265,8.331271500253463,1.1419076158851615,298268962703.26,298266418691.6,10.57878924,10.57878924,1.09242025,3.9660463,-7.45206653,2.1620273,1
2020-02-18,1,12.05,12.05,11.79,11.94,97361235.0,1478274223.0,19405752680.0,0.0050171326310029,76.39942778440412,59.88502313436939,109.4282370844736,11.884687499999998,0.0370833333333333,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,73.58490566037722,40.25423728813557,10.61,11.97,110.47231167212526,106.368794594021,4.124302313313153,5.17493069301029,6.225559072707425,7.27618745240456,8.326815832101696,1.1412969094166223,294969956609.6,294967440736.0,10.46178247,10.46178247,1.08033753,3.92217981,-7.36964289,2.13811418,1
2020-02-19,1,11.86,12.08,11.85,11.97,87410693.0,1333730219.0,19405752680.0,0.0045043701443277,79.9012058245234,66.5570840310874,106.5894494113954,11.921354166666664,0.036666666666667,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,68.5714285714287,44.954128440367,10.61,11.95,114.80657565922225,110.47231167212526,4.123812745697265,5.1743164125116,6.224820079325935,7.275323746140269,8.325827412954604,1.141161433895063,295746193337.52,295743670843.2,10.48931347,10.48931347,1.08318052,3.93250134,-7.38903669,2.1437408,1
2020-02-20,1,12.0,12.27,11.86,12.25,123544434.0,1897923029.0,19405752680.0,0.0063663819712248,85.95355469207709,73.0225742514173,111.81551557339668,11.968645833333332,0.047291666666668,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,100.0,63.31658291457284,10.61,11.95,123.3344885006644,114.80657565922225,4.125529781580841,5.176470847618415,6.227411913655988,7.278352979693562,8.329294045731135,1.1416365803800717,302538264706.82,302535684281.2,10.73020978,10.73020978,1.10805671,4.02281469,-7.55873241,2.19297369,1
2020-02-21,1,12.17,12.35,12.14,12.24,99507102.0,1546692930.0,19405752680.0,0.0051277115420807,86.60639909874739,77.550515867194,104.7181655618542,12.030416666666666,0.0617708333333322,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,97.50000000000006,64.43298969072167,10.61,11.95,126.21343966770225,123.3344885006644,4.124807805138812,5.1755649542658775,6.226322103392943,7.277079252520007,8.327836401647073,1.1414367915626276,302344205524.84,302341626754.4,10.72332703,10.72332703,1.10734596,4.02023431,-7.55388396,2.19156704,1
2020-02-24,1,12.15,12.15,11.9,11.97,119179450.0,1820183855.0,19405752680.0,0.006141449495171,76.67699333855889,77.2593416909823,75.51229663371208,12.030208333333334,-0.0002083333333313,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,28.205128205128474,50.51546391752581,10.61,11.96,113.1251444862738,126.21343966770225,4.126520435634228,5.177713861752096,6.228907287869965,7.280100713987833,8.331294140105703,1.1419107189672897,295552134155.54,295549613316.4,10.48243072,10.48243072,1.08246977,3.92992095,-7.38418824,2.14233415,1
2020-02-25,1,11.79,11.89,11.61,11.82,114457502.0,1710369786.0,19405752680.0,0.0058981222675254,64.14481548241092,72.88783295479185,46.65878053764905,11.976354166666669,-0.0538541666666674,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,33.33333333333343,42.78350515463919,10.61,11.96,103.44401054430688,113.1251444862738,4.126286636559465,5.177420504496475,6.228554372433486,7.279688240370495,8.330822108307505,1.1418460209550731,291865009697.92,291862520307.2,10.35165844,10.35165844,1.06896555,3.88089371,-7.2920677,2.11560772,1
2020-02-26,1,11.61,12.0,11.55,11.78,117659915.0,1769612245.0,19405752680.0,0.0060631461680568,52.34654365494057,66.0407365215081,24.95815792180551,11.926979166666666,-0.0493750000000012,-0.3483082608807457,-0.5215272777167397,0.1732190168359939,54.76190476190445,47.87878787878782,10.61,11.95,95.40031493404136,103.44401054430688,4.126039779915349,5.177110763374859,6.228181746834369,7.279252730293878,8.330323713753389,1.1417777095890296,290894713788.02,290892232673.2,10.31724468,10.31724468,1.06541181,3.8679918,-7.26782545,2.10857445,1
2020-02-27,1,11.75,11.9,11.7,11.87,97527090.0,1464605739.0,19405752680.0,0.0050256793234571,48.23102910329367,60.10416738210329,24.484752545674425,11.9096875,-0.0172916666666669,-0.3240278179583384,-0.4820273857650594,0.1579995678067209,100.0,53.33333333333327,10.61,11.94,95.39524495766518,95.40031493404136,4.12454463449944,5.17523474330758,6.225924852115719,7.276614960923859,8.327305069731999,1.1413639657088108,293223423971.78,293220922994.8,10.3998377,10.3998377,1.07394079,3.89895638,-7.32600685,2.1254543,1
2020-02-28,1,11.67,11.82,11.36,11.39,130064445.0,1906892413.0,19405752680.0,0.0067023653833353,33.16412041229683,51.12415172550114,-2.7559422141117835,11.817916666666664,-0.0917708333333333,-0.3396026525010853,-0.4535424391122646,0.1139397866111792,5.882352941176696,31.74603174603178,10.61,11.92,81.77783232332598,95.39524495766518,4.124254671902296,5.174870915384749,6.2254871588672,7.276103402349651,8.326719645832103,1.141283725854691,281385813871.0,281383413860.0,9.97998985,9.97998985,1.03058514,3.74155311,-7.03025144,2.0396484,1
2020-03-02,1,11.43,11.75,11.36,11.62,111658066.0,1647432270.0,19405752680.0,0.0057538642196072,30.86362236240663,44.370641937802965,3.849583211613961,11.767395833333332,-0.0505208333333335,-0.3295874641513734,-0.4287514441200863,0.0991639799687129,50.98039215686273,49.99999999999993,10.61,11.89,80.22264940109451,81.77783232332598,4.125035658505154,5.1758508511981125,6.226666043891071,7.277481236584029,8.328296429276987,1.1414998442496156,287013530148.42,287011082137.2,10.17958965,10.17958965,1.05119684,3.81638417,-7.17085647,2.08044137,-1
2020-03-03,1,11.75,11.78,11.5,11.57,115358432.0,1705816272.0,19405752680.0,0.0059445481915726,27.64645531231152,38.79591306263915,5.347539811656247,11.7103125,-0.0570833333333329,-0.3219734281035791,-0.4073958409167849,0.0854224128132058,80.76923076923116,44.71544715447159,10.61,11.87,78.28958589187546,80.22264940109451,4.126817865207413,5.17808705879498,6.229356252382547,7.280625445970114,8.331894639557682,1.141993025119181,285655115874.56,285652679449.6,10.13141039,10.13141039,1.0462216,3.7983215,-7.13691732,2.07059479,-1
2020-03-04,1,11.53,11.61,11.4,11.54,86259523.0,1261123064.0,19405752680.0,0.0044450490750044,24.491576268813727,34.027800798030675,5.419127210379827,11.6884375,-0.0218749999999996,-0.3147319647829008,-0.3888630656900081,0.0741311009071073,69.23076923076918,29.702970297029605,10.61,11.84,76.615374122361,78.28958589187546,4.124523346728166,5.1752080326708265,6.225892718613487,7.276577404556147,8.327262090498808,1.141358074853651,285072938328.62,285070506869.2,10.11076213,10.11076213,1.04408936,3.79058036,-7.12237198,2.06637483,-1
2020-03-05,1,11.63,12.29,11.57,12.09,268660234.0,4089493523.0,19405752680.0,0.0138443604033399,42.49259206451384,36.84939788685839,53.77898041982472,11.742395833333331,0.0539583333333339,-0.2615971207022234,-0.3634098766924512,0.1018127559902277,100.0,84.15841584158414,10.61,11.83,86.04551824370165,76.615374122361,4.124558179545875,5.175251738830994,6.225945298116113,7.276638857401232,8.327332416686351,1.1413677139596563,298657081067.22,298654533745.2,10.59255475,10.59255475,1.09384175,3.97120706,-7.46176342,2.16484061,-1
2020-03-06,1,11.93,12.0,11.8,11.81,122853103.0,1858691259.0,19405752680.0,0.0063307569165619,44.457426967740446,39.38540758048574,54.60146574224986,11.765104166666667,0.0227083333333339,-0.2393222756737465,-0.3385923564887102,0.0992700808149636,59.420289855072525,56.43564356435648,10.61,11.82,84.8961857284296,86.04551824370165,4.125538744049848,5.176482093194618,6.227425442339388,7.278368791484158,8.329312140628927,1.141639060517899,291670950515.94,291668462780.4,10.34477569,10.34477569,1.0682548,3.87831333,-7.28721925,2.11420106,-1
2020-03-09,1,11.56,11.57,11.33,11.35,166579354.0,2420392131.0,19405752680.0,0.0085840192208406,30.33272908960473,36.3678480835254,18.262491101763374,11.727604166666666,-0.0375000000000014,-0.2558383113275173,-0.3220415474564716,0.0662032361289542,2.6315789473683657,10.891089108910837,10.61,11.8,71.71341887606985,84.8961857284296,4.12399155914557,5.1745407770541725,6.225089994962775,7.275639212871377,8.326188430779979,1.1412109160184405,280415517961.1,280413126226.0,9.94557609,9.94557609,1.0270314,3.7286512,-7.00600919,2.03261513,-1
2020-03-10,1,11.3,11.67,11.3,11.6,116786497.0,1709084565.0,19405752680.0,0.0060181379679419,30.322829494079897,34.35284188704357,22.26280470815256,11.673645833333332,-0.0539583333333339,-0.2459196690468257,-0.3068171717745424,0.0608975027277167,58.82352941176452,31.578947368420963,10.61,11.78,68.45352943450892,71.71341887606985,4.126305559481134,5.177444247859766,6.228582936238397,7.279721624617029,8.33086031299566,1.1418512573975976,286431352602.48,286428909556.8,10.15894139,10.15894139,1.0490646,3.80864303,-7.15631112,2.07622141,-1
2020-03-11,1,11.61,11.69,11.49,11.54,81438164.0,1201250682.0,19405752680.0,0.0041965990880596,28.29602774352797,32.33390383920504,20.220275552173845,11.640208333333332,-0.0334374999999997,-0.2401324744503075,-0.2934802323096954,0.0533477578593879,79.99999999999976,25.263157894736697,10.61,11.75,66.73406863342193,68.45352943450892,4.124523346728166,5.1752080326708265,6.225892718613487,7.276577404556147,8.327262090498808,1.141358074853651,285072938328.62,285070506869.2,10.11076213,10.11076213,1.04408936,3.79058036,-7.12237198,2.06637483,-1
2020-03-12,1,11.51,11.66,11.42,11.53,98649711.0,1447436642.0,19405752680.0,0.0050835292310857,26.608126239793023,30.42531130606769,18.97375610724368,11.649166666666664,0.0089583333333322,-0.2336595160120076,-0.2815160890501579,0.0478565730381502,76.66666666666649,24.210526315789348,10.61,11.73,72.0661401043312,66.73406863342193,4.123756421842795,5.174245740669164,6.224735059495533,7.275224378321901,8.32571369714827,1.1411458476852876,284878879146.64,284876449342.4,10.10387938,10.10387938,1.04337861,3.78799997,-7.11752353,2.06496817,-1
2020-03-13,1,10.92,11.46,10.92,11.41,116976580.0,1669009835.0,19405752680.0,0.0060279331561593,29.66089194575011,30.1705048526285,28.641666131993325,11.597499999999998,-0.0516666666666658,-0.235497972893544,-0.2723124658188351,0.0368144929252911,79.03225806451626,36.84210526315791,10.61,11.71,77.78267384548667,72.0661401043312,4.125805789546564,5.176817166094809,6.227828542643053,7.278839919191297,8.329851295739541,1.1417129586410049,281773932234.96,281771528913.6,9.99375536,9.99375536,1.03200664,3.74671387,-7.03994834,2.04246171,-1
2020-03-16,1,11.35,11.36,10.8,10.8,140620218.0,1975824191.0,19405752680.0,0.0072463160959959,19.773927963833405,26.704979223030136,5.911825445439945,11.462916666666665,-0.1345833333333335,-0.2829155904173284,-0.2744330907385338,-0.0084824996787946,0.0,0.0,10.61,11.66,64.90398945688423,77.78267384548667,4.123925494542274,5.174457883096032,6.224990271649791,7.275522660203548,8.326055048757306,1.141192634301477,266831375222.5,266829099350.0,9.46378348,9.46378348,0.97727901,3.5480245,-6.66661774,1.93414934,-1
2020-03-17,1,10.8,10.98,10.32,10.54,117784906.0,1582506075.0,19405752680.0,0.0060695870931814,16.90512287267403,23.4383604395781,3.838647738865895,11.3178125,-0.1451041666666661,-0.3375827769055668,-0.2870630279719404,-0.0505197489336264,20.18348623853201,11.398963730569893,10.61,11.59,58.652956047943206,64.90398945688423,4.126687537017173,5.177923530687534,6.229159524357892,7.280395518028252,8.331631511698612,1.1419569600712212,260233363035.18,260231143438.8,9.22976992,9.22976992,0.95311357,3.46029153,-6.50177047,1.88632311,-1
2020-03-18,1,10.54,10.65,9.94,9.99,138478437.0,1816836894.0,19405752680.0,0.0071359477410386,12.079143403789171,19.65195476098179,-3.066479310596065,11.082604166666666,-0.2352083333333325,-0.4204407403717862,-0.3137385704519095,-0.1067021699198766,5.813953488372167,2.1645021645021947,10.61,11.49,49.68793600227514,58.652956047943206,4.126764546946453,5.178020158193575,6.229275769440696,7.280531380687817,8.331786991934939,1.1419782706317971,246649220296.58,246647116562.8,8.74797731,8.74797731,0.90336118,3.27966483,-6.16237902,1.78785732,-1
2020-03-19,1,9.96,10.01,9.36,9.61,189145713.0,2313863663.0,19405752680.0,0.0097468887766944,11.62930018049464,16.977736567486073,0.9324274065117776,10.839270833333332,-0.243333333333334,-0.510879991060456,-0.3531668545736188,-0.1577131364868371,21.186440677966107,8.650519031141867,10.61,11.37,44.622112248074544,49.68793600227514,4.125595872782454,5.176553774950551,6.227511677118647,7.278469579286743,8.32942748145484,1.1416548694574502,237334379561.54,237332355276.4,8.41760523,8.41760523,0.86924526,3.15580652,-5.92965346,1.72033793,-1
2020-03-20,1,9.74,9.96,9.63,9.84,157835296.0,1967487818.0,19405752680.0,0.0081334281953757,14.619819576696004,16.191764237222717,11.475930255642574,10.651770833333332,-0.1875,-0.5575673813030271,-0.3940469599195005,-0.1635204213835265,76.19047619047616,16.66666666666668,10.61,11.23,45.00532439291035,44.622112248074544,4.126487393836561,5.177672402857984,6.228857411879406,7.280042420900829,8.33122742992225,1.1419015754810236,242962095838.96,242960023553.6,8.61720503,8.61720503,0.88985696,3.23063758,-6.07025848,1.76113089,-1
