date,symbol,open,high,low,close,volume,amount,outstanding_share,turnover,last_trade_date,K,D,J,BBI,BBI_DIF,DIF,DEA,MACD,short_term_fund,long_term_fund,Short_LS,Short_Trend,yw_long,market_cap,float_market_cap,pe_ttm,pe_static,pb,peg,pcf,ps
2020-07-10,000001,11.67,13.29,11.66,11.88,1570999507.0,24255810504.0,19405752680.0,0.0809553503492343,2026-07-24,54.44159415311469,47.774230522109484,67.77632141512511,10.887083333333335,0.22562500000000085,-0.031564853547076055,-0.27992947645921834,0.24836462291214229,100.00000000000001,87.50000000000003,14.36,10.75,0,288371944422.28,288369484824.8,9.84305371,10.22776891,1.02458295,3.83444684,-3.8337137,2.01084977
2020-07-17,000001,11.75,12.14,11.15,11.3,915552728.0,13302902131.0,19405752680.0,0.047179449470341,2026-07-24,49.40415219963745,48.317537747952144,51.577381103008065,11.003854166666667,0.11677083333333194,-0.031564853547076055,-0.27992947645921834,0.24836462291214229,66.27906976744187,76.98412698412699,14.36,10.78,0,274399683319.72,274397342895.2,9.3661359,9.73221079,0.97493963,3.64865938,-3.64796176,1.91341964
2020-07-24,000001,11.37,11.8,10.72,10.79,840385698.0,11926957908.0,19405752680.0,0.0433060088860205,2026-07-24,40.862930734717644,45.832668743540644,30.923454717071635,10.960312500000002,-0.04354166666666437,-0.031564853547076055,-0.27992947645921834,0.24836462291214229,6.034482758620561,56.746031746031704,14.36,10.81,0,261979895673.0,261977661180.0,8.94220895,9.29171469,0.93081223,3.48351496,-3.48284892,1.82681507
2020-07-31,000001,10.92,10.93,10.47,10.66,674712913.0,9013001729.0,19405752680.0,0.0347687061731633,2026-07-24,33.84764488005567,41.83766078904565,17.867613062075705,10.858333333333334,-0.10197916666666806,-0.031564853547076055,-0.27992947645921834,0.24836462291214229,22.891566265060177,51.58730158730158,14.36,10.82,0,258874948761.32,258872740751.2,8.83622722,9.18159066,0.91978039,3.44222886,-3.44157071,1.80516393
2020-08-07,000001,10.76,11.31,10.73,10.95,767215159.0,10547823417.0,19405752680.0,0.039535449701505604,2026-07-24,32.11794211515906,38.59775456441679,19.15831721664361,10.8571875,-0.0011458333333340676,-0.031564853547076055,-0.27992947645921834,0.24836462291214229,100.0,63.09523809523806,14.36,10.83,0,265861079312.6,265858811716.0,9.07468612,9.42936972,0.94460204,3.53512259,-3.53444668,1.853879
2020-08-14,000001,10.92,11.72,10.88,11.56,772830751.0,11013019564.0,19405752680.0,0.0398248273975217,2026-07-24,37.16399393043125,38.11983435308827,35.25231308511722,10.959583333333335,0.10239583333333435,-0.031564853547076055,-0.27992947645921834,0.24836462291214229,100.0,87.25099601593625,14.36,10.86,0,280803636325.06,280801241279.6,9.58472323,9.9593416,0.99769282,3.73381196,-3.73309806,1.95807512
2020-08-21,000001,11.67,12.27,11.44,11.55,860753593.0,12861245537.0,19405752680.0,0.0443555891489387,2026-07-24,40.42640245768589,38.88869038795414,43.501826597149375,11.041458333333333,0.08187499999999837,-0.031564853547076055,-0.27992947645921834,0.24836462291214229,98.79518072289159,84.13461538461539,14.36,10.91,0,280415517961.1,280413126226.0,9.57147551,9.94557609,0.99631384,3.7286512,-3.72793829,1.95536872
2020-08-28,000001,11.59,12.13,11.28,12.09,543895359.0,7980717337.0,19405752680.0,0.0280275322461749,2026-07-24,47.50471558946898,41.76069878845909,58.992749191488755,11.202083333333334,0.16062500000000135,-0.031564853547076055,-0.27992947645921834,0.24836462291214229,100.0,100.0,14.36,10.98,0,293611542335.74,293609038048.4,11.09223809,10.4136032,1.04319919,3.90411714,-3.1871687,1.97775479
2020-09-04,000001,12.23,12.53,11.67,11.96,647988667.0,9837477236.0,19405752680.0,0.0333915760797996,2026-07-24,49.28210353718737,44.26783370470184,59.31064320215842,11.339166666666667,0.137083333333333,0.03192876986312676,-0.2175578271947493,0.24948659705787607,83.95061728395073,94.32314410480353,14.36,11.05,0,290312536242.08,290310060092.8,10.9676062,10.29659643,1.03147785,3.86025066,-3.15135782,1.95553282
2020-09-11,000001,11.89,12.43,11.84,12.0,536387958.0,8161444522.0,19405752680.0,0.0276406675301395,2026-07-24,57.612017244856304,48.71589488475333,75.40426196506225,11.486770833333333,0.14760416666666565,0.08450150877581386,-0.1571459600006367,0.24164746877645055,88.8888888888889,95.67307692307693,14.36,11.14,0,291282832151.98,291280347726.8,11.00426264,10.33101018,1.03492531,3.87315256,-3.16189043,1.96206869
2020-09-18,000001,12.0,12.86,11.92,12.84,442120740.0,6880348575.0,19405752680.0,0.0227829730333343,2026-07-24,71.4624048020102,56.298064857172285,101.79108469168601,11.712916666666667,0.2261458333333337,0.1917365434364573,-0.08736945931321789,0.2791060027496752,100.0,100.0,14.36,11.25,0,311853105441.86,311850445567.6,11.78137913,11.06058186,1.1080113,4.146673,-3.38518183,2.10062918
2020-09-25,000001,12.79,12.83,12.08,12.14,403821667.0,6269081758.0,19405752680.0,0.0208093792422792,2026-07-24,70.93309553048938,61.17640841494465,90.44646976157885,11.789479166666666,0.07656249999999964,0.2177271085587673,-0.02635014573882085,0.24407725429758817,30.00000000000007,75.26501766784455,14.36,11.36,0,294775897427.62,294773383209.2,11.13622582,10.45489971,1.04733614,3.91959943,-3.19980784,1.98559783
2020-10-02,000001,12.14,12.31,11.8,12.12,301215033.0,4538196906.0,19405752680.0,0.0155219453719224,2026-07-24,69.0414690078067,63.798095279232,79.52821646495607,11.848958333333334,0.05947916666666764,0.2340134247251502,0.02572256835397336,0.20829085637117684,30.76923076923065,74.55830388692577,14.36,11.45,0,294387779063.66,294385268155.6,11.12156324,10.44113421,1.01925298,3.91443867,-3.19559479,1.98298348
2020-10-09,000001,12.23,12.43,12.09,12.13,90042593.0,1376995907.0,19405752680.0,0.0046399948759936,2026-07-24,67.07141704897553,64.88920253581318,71.43584607530022,11.826770833333333,-0.022187500000001137,0.2449042601862761,0.06955890672043391,0.17534535346584218,97.05882352941182,74.9116607773852,14.36,11.54,0,294581838245.64,294579325682.4,11.12889453,10.44801696,1.01992486,3.91701905,-3.19770132,1.98429066
2020-10-16,000001,12.16,13.88,12.15,13.67,685840550.0,11264536184.0,19405752680.0,0.0353421256732205,2026-07-24,75.35530367367598,68.37790291510078,89.31010519082639,12.113854166666666,0.28708333333333336,0.3734950371408754,0.1303461328045222,0.2431489043363532,100.0,100.0,14.36,11.67,0,331841201185.8,331838370828.0,12.53650174,11.76950527,1.14892722,4.41245229,-3.60215366,2.23526813
2020-10-23,000001,13.83,15.01,13.79,14.49,780975838.0,13896242686.0,19405752680.0,0.0402445527817577,2026-07-24,78.92319619353198,71.89300067457783,92.98358723144028,12.531666666666666,0.41781250000000014,0.535399548576633,0.21135681595894434,0.3240427326176886,100.0,100.0,14.36,11.84,0,351829296929.74,351826296088.4,13.04424206,12.47842869,1.2181316,4.67823158,-3.75056549,2.32132496
2020-10-30,000001,14.54,14.67,13.82,14.18,527069500.0,9361753657.0,19405752680.0,0.0271604770343797,2026-07-24,77.66536432862212,73.8171218925926,85.36184920068118,12.865,0.3333333333333339,0.6314170484356847,0.2953688624542924,0.3360481859813923,86.75213675213674,93.08035714285714,14.36,12.04,0,344455048014.5,344452110070.0,12.7708382,12.21688413,1.19259989,4.58017708,-3.67195463,2.27267061
2020-11-06,000001,14.1,14.78,13.76,14.1,545220877.0,9751109544.0,19405752680.0,0.028095837661680202,2026-07-24,75.66060633330778,74.43161670616432,78.11858558759471,13.0765625,0.21156249999999943,0.6930670321037642,0.3749084963841868,0.3181585357195774,46.57534246575338,91.29464285714285,14.36,12.24,0,342320397012.72,342317477275.2,12.69169498,12.14117386,1.18520913,4.55179289,-3.64919886,2.25858645
2020-11-13,000001,14.12,14.78,13.34,13.73,487906491.0,8609537892.0,19405752680.0,0.025142363661206597,2026-07-24,70.48194108617196,73.11505816616686,65.21570692618215,13.160520833333333,0.08395833333333336,0.7039544320476594,0.4407176835168813,0.2632367485307781,46.4285714285715,83.03571428571429,14.36,12.42,0,333393674641.64,333390831042.4,12.36073241,11.82456729,1.15430231,4.43309534,-3.55403834,2.19968907
2020-11-20,000001,13.65,15.18,13.51,15.07,487184800.0,8862074071.0,19405752680.0,0.0251051741220065,2026-07-24,79.23648143417381,75.15553258883584,87.39837912484975,13.463125,0.3026041666666668,0.8113567604134175,0.5148454988961886,0.29651126151722895,100.00000000000001,100.0,14.36,12.63,0,365995617214.28,365992495544.8,13.56946527,12.98086956,1.26717937,4.86659942,-3.90158109,2.41479254
2020-11-27,000001,15.06,15.98,15.02,15.74,379041813.0,7353643743.0,19405752680.0,0.0195324458293568,2026-07-24,84.24377869136309,78.18494795634491,96.36144016139943,13.820624999999998,0.35749999999999815,0.9397049463362919,0.5998173883842093,0.3398875579520826,100.0,100.00000000000001,14.36,12.88,0,382296588500.6,382293327796.0,14.1738317,13.5590207,1.3236179,5.08335146,-4.07535246,2.52234428
2020-12-04,000001,15.9,16.69,15.16,15.42,534034646.0,10589054526.0,19405752680.0,0.0275193987476911,2026-07-24,80.29295391018408,78.88761660762464,83.10362851530297,14.125520833333331,0.30489583333333314,1.0040266880555109,0.6806592483184696,0.3233674397370413,85.65022421524662,93.92789373814041,14.36,13.12,0,374534221221.4,374531026724.0,13.88603816,13.28371063,1.29674241,4.98013621,-3.99260419,2.47112917
2020-12-11,000001,15.43,15.5,14.56,14.8,376633569.0,7051918208.0,19405752680.0,0.019408346339905798,2026-07-24,72.9853172910772,76.92018350210883,65.11558486901393,14.217291666666664,0.09177083333333336,0.9935206260058322,0.7432315238559422,0.2502891021498901,20.33898305084748,82.16318785578748,14.36,13.35,0,359397605026.96,359394539633.6,13.32484076,12.746856,1.24433521,4.77886645,-3.83124506,2.3712597
2020-12-18,000001,14.86,15.26,14.5,14.67,405881715.0,7590220818.0,19405752680.0,0.020915535804921698,2026-07-24,61.8907090398226,71.91035868134675,41.8514097567743,14.23875,0.021458333333335133,0.9635968380637117,0.787304586697496,0.17629225136621562,18.47826086956521,79.69639468690701,14.36,13.54,0,356292658115.28,356289619204.8,13.20972335,12.63673198,1.23358501,4.73758035,-3.79814575,2.35077365
2020-12-25,000001,14.62,14.9,14.22,14.42,389572580.0,7075834761.0,19405752680.0,0.0200751079550496,2026-07-24,52.00674134993148,65.27581957087499,25.468584908044477,14.258541666666666,0.01979166666666643,0.9092280943704409,0.811689288232085,0.09753880613835597,34.48275862068953,73.65269461077844,14.36,13.69,0,350082764291.92,350079778347.2,12.97948852,12.41648393,1.21208462,4.65500814,-3.73194713,2.30980156
2021-01-01,000001,14.4,15.65,14.35,15.46,413643050.0,7826713658.0,19405754475.0,0.0213154855814896,2026-07-24,55.7656882631384,62.105775801629456,43.08551318615629,14.4425,0.18395833333333478,0.9392328895467053,0.837198008495009,0.10203488105169622,100.0,94.23868312757203,14.36,13.86,0,375310457949.32,375307291546.5,13.91481751,12.97395112,1.27575473,4.99045773,-4.00087902,2.47625068
2021-01-08,000001,15.26,16.06,14.22,15.86,809017217.0,15284402123.0,19405754475.0,0.0416895523460443,2026-07-24,62.251752374430566,62.15443465922982,62.44638780483206,14.645104166666668,0.20260416666666714,0.9839462431515074,0.8665476554263087,0.11739858772519862,100.0,100.0,14.36,14.03,0,385207476230.3,385204226328.75,14.28175427,13.31607703,1.30939666,0.41397587,-4.10638307,2.54154995
2021-01-15,000001,15.98,17.54,15.94,16.78,773858697.0,16089706418.0,19405754475.0,0.0398777949085638,2026-07-24,68.54831465160551,64.28572799002171,77.07348797477312,15.009895833333333,0.3647916666666653,1.0811553236891562,0.9094691890788782,0.17168613461027804,100.0,100.00000000000001,14.36,14.24,0,407524282158.0,407520843975.0,15.10916069,14.08753741,1.38525592,0.43795936,-4.34428435,2.6887934
2021-01-22,000001,16.94,18.36,16.94,17.61,654939630.0,14612303403.0,19405754475.0,0.033749763805562896,2026-07-24,72.99356242474182,67.18833946826174,84.604008337702,15.446979166666667,0.4370833333333337,1.2112062520455567,0.9698166016722138,0.2413896503733428,100.0,100.00000000000001,14.36,14.49,1,427512377901.94,427508771084.25,15.85022905,14.77849758,1.45319942,0.45944022,-4.55736116,2.82067231
2021-01-29,000001,17.36,18.81,17.13,18.45,554697391.0,12617391855.0,19405754475.0,0.0285841703147692,2026-07-24,79.3813291981939,71.25266937823913,95.63864883810342,15.982708333333333,0.5357291666666661,1.3663036317886572,1.0491140076955026,0.31718962409315465,100.0,100.0,14.36,14.79,1,448082651191.82,448078870827.75,16.61288192,15.4895828,1.52312186,0.48154674,-4.77664408,2.95639236
2021-02-05,000001,18.38,20.23,18.14,19.92,808550275.0,19501271326.0,19405754475.0,0.041665490308126496,2026-07-24,84.53486283762011,75.6800671980328,102.24445411679474,16.6896875,0.7069791666666685,1.5895132184046048,1.157193849837323,0.4323193685672817,100.0,100.0,14.36,15.16,1,483789540676.14,483785459061.75,16.72391941,16.72391941,1.64449667,0.51992032,-29.93561912,3.15086127
2021-02-12,000001,19.9,19.95,18.68,19.04,394522532.0,9523668369.0,19405754475.0,0.0203301826016737,2026-07-24,83.08979763217934,78.14997734274831,92.96943821104139,17.113125,0.4234374999999986,1.6760789832073613,1.2609708765113308,0.4151081066960305,68.4587813620071,89.16256157635466,14.36,15.54,1,462248971476.36,462245071594.5,15.97929243,15.97929243,1.571276,0.49677104,-28.60274559,3.01057021
2021-02-19,000001,19.18,19.62,18.76,19.06,242781395.0,5816945939.0,19405754475.0,0.0125107939149064,2026-07-24,82.23734706260652,79.51243391603438,87.68717335575079,17.440416666666668,0.3272916666666674,1.7263959900105785,1.3540558992111804,0.3723400907993981,51.68539325842683,89.40886699507385,14.36,15.9,1,462831149022.3,462827244228.75,15.99941749,15.99941749,1.57325493,0.4973967,-28.6387692,3.01436186
2021-02-26,000001,19.02,19.02,16.95,17.09,797418323.0,17700058758.0,19405754475.0,0.0410918485043853,2026-07-24,70.74281262853745,76.58922682020207,59.04998424520821,17.305312500000003,-0.13510416666666458,1.5889931208106969,1.4010433435310836,0.18794977727961326,6.635071090047422,63.85696040868453,14.36,16.19,1,414898531073.24,414895030675.5,14.34245475,14.34245475,1.41032245,0.44588434,-25.67282539,2.70218267
2021-03-05,000001,17.21,18.77,16.93,17.85,661219763.0,14684798579.0,19405754475.0,0.0340733860078376,2026-07-24,67.29498656655686,73.49114673565367,54.902666228363216,17.331875000000004,0.02656250000000071,1.5238598971263375,1.4256066542501344,0.09825324287620307,43.1924882629109,73.35907335907336,14.36,16.44,1,433528212543.32,433524554971.5,14.98645646,14.98645646,1.47364844,0.46590533,-26.82558088,2.82351547
2021-03-12,000001,17.93,18.13,16.21,17.17,525094586.0,11135634753.0,19405754475.0,0.0270587050184761,2026-07-24,54.42043393481415,67.13424246870717,28.992816867028097,17.225520833333334,-0.10635416666666941,1.4012186546713377,1.4207290543343751,-0.01951039966303747,58.53658536585369,58.206686930091195,14.36,16.63,1,416839122893.04,416835606123.0,14.40953826,14.40953826,1.41691891,0.44796986,-25.79290408,2.7148215
2021-03-19,000001,17.1,17.68,16.28,16.36,493715413.0,10497624004.0,19405754475.0,0.0254417015136431,2026-07-24,37.52407038440345,57.264185107272596,-1.95615906133483,17.1009375,-0.12458333333333371,1.2245485227801414,1.3814929480235283,-0.15694442524338692,9.146341463414544,45.89665653495439,14.36,16.74,1,397239145513.06,397235794103.25,13.7319948,13.7319948,1.3502947,0.4269061,-24.58010925,2.58716928
2021-03-26,000001,16.42,17.3,16.3,16.89,429895233.0,9043860297.0,19405754475.0,0.0221529770230691,2026-07-24,30.654521218126348,48.39429714422385,-4.8250306340686535,17.010729166666668,-0.090208333333333,1.1144559861385464,1.3280855556465319,-0.2136295695079855,70.83333333333324,53.95136778115501,14.36,16.83,1,410241110705.72,410237649601.5,14.18145432,14.18145432,1.39449096,0.44087909,-25.38463651,2.67184947
2021-04-02,000001,17.01,17.67,16.94,17.18,342688206.0,7418831960.0,19405754475.0,0.0176591024297187,2026-07-24,28.47946522336117,41.756019837269626,1.926355995544256,16.99729166666667,-0.013437499999998437,1.0386346997539526,1.270195384468016,-0.23156068471406344,100.0,58.35866261398175,14.36,16.89,1,417227241257.0,417223721212.5,14.42295497,14.42295497,1.37847526,0.44838696,-25.81691982,2.71734927
2021-04-09,000001,17.22,17.65,16.85,17.02,170069719.0,3665203188.0,19405754475.0,0.008763880797270501,2026-07-24,26.205561485805834,36.572533720115025,5.471617017187455,17.080729166666664,0.08343749999999517,0.9546307323614229,1.2070824540466973,-0.2524517216852744,81.81818181818178,54.758190327613086,14.36,16.94,1,413346057617.4,413342570317.5,14.28878794,14.28878794,1.36565223,0.44421592,-25.57676243,2.6920716
2021-04-16,000001,17.19,17.19,15.83,16.19,309794912.0,6350586653.0,19405754475.0,0.015964074594425,2026-07-24,20.636601236799326,31.260556225676456,-0.6113087409549323,16.944583333333334,-0.1361458333333303,0.811725849277682,1.1280111330928944,-0.31628528381521237,26.666666666666764,34.56140350877193,14.36,16.95,1,393163902691.48,393160585663.5,13.59111942,13.59111942,1.2989725,0.4225265,-24.32794398,2.56062773
2021-04-23,000001,16.01,18.9,15.91,18.61,519707902.0,11572470457.0,19405754475.0,0.026781123231746702,2026-07-24,42.80684596559871,35.1093194723172,58.20189895216173,17.1740625,0.22947916666666757,0.8835613300607612,1.0791211724864678,-0.19555984242570656,100.0,77.0175438596491,14.36,17.01,1,451963834831.42,451960021722.75,14.81265846,15.62374982,1.49324134,0.48571778,-9.8854732,2.87136181
2021-04-30,000001,19.08,19.36,18.2,18.61,311350520.0,7243295754.0,19405754475.0,0.0160442367958999,2026-07-24,54.78907766922822,41.66923887128754,81.02875526510958,17.42385416666667,0.24979166666666686,0.9297736146621993,1.049251660921614,-0.11947804625941472,100.0,77.0175438596491,14.36,17.11,1,451963834831.42,451960021722.75,14.81265846,15.62374982,1.49324134,0.48571778,-9.8854732,2.87136181
2021-05-07,000001,18.46,19.42,18.46,19.22,130250943.0,3103293982.0,19405754475.0,0.0067119752116723,2026-07-24,68.00237489926262,50.44695088061257,103.1132229365627,17.820416666666667,0.39656249999999815,1.0040450784990824,1.0402103444371078,-0.03616526593802538,100.0,87.71929824561398,14.36,17.24,1,466712332661.9,466708395123.75,15.29602559,16.13358451,1.54196883,0.50156774,-10.20805627,2.96506018
2021-05-14,000001,19.18,19.21,18.2,18.78,280536547.0,6546422123.0,19405754475.0,0.014456358672444599,2026-07-24,72.725817249462,57.87323967022905,102.43097240792788,17.927083333333332,0.10666666666666558,1.0156931475621782,1.035306905062122,-0.019613757499943762,56.86274509803942,80.0,14.36,17.38,1,452546012377.36,452542194357.0,14.83173874,15.64387487,1.49516479,0.48634344,-9.89820674,2.87506043
2021-05-21,000001,18.65,19.43,18.48,18.92,229752407.0,5424482632.0,19405754475.0,0.011839395747069801,2026-07-24,77.09498927741913,64.28048953929242,102.72398875367256,18.106666666666666,0.17958333333333343,1.0244123680809878,1.0331279976658951,-0.008715629584907347,70.58823529411791,82.45614035087719,14.36,17.52,1,455845018471.02,455841172617.75,14.93986033,15.75791684,1.50606436,0.48988882,-9.97036348,2.89601928
2021-05-28,000001,18.91,20.26,18.68,19.73,323206612.0,7903013724.0,19405754475.0,0.0166551943350811,2026-07-24,80.74203197877603,69.76767035245362,102.69075523142084,18.3871875,0.280520833333334,1.0841848358027768,1.0433393652932714,0.04084547050950538,100.0,96.66666666666664,14.36,17.69,1,475444995851.0,475440984637.5,15.58222981,16.43546031,1.57082064,0.51095258,-10.3990594,3.02053948
2021-06-04,000001,19.6,20.1,18.83,19.77,279553606.0,6721596108.0,19405754475.0,0.014405706635118901,2026-07-24,83.47437195876263,74.33657088788995,101.74997410050801,18.6253125,0.23812500000000014,1.1218506172280804,1.0590416156802331,0.0628090015478473,100.0,96.33251833740826,14.36,17.87,1,476221232578.92,476217214816.5,15.60767018,16.46229371,1.57338525,0.51178679,-10.41603746,3.02547097
2021-06-11,000001,19.72,20.18,18.62,18.82,283670372.0,6842996192.0,19405754475.0,0.0146178481421808,2026-07-24,78.14770019222249,75.60694732266747,83.22920593133253,18.7228125,0.09750000000000014,1.0627927466384683,1.0597918418718801,0.0030009047665882083,17.391304347826047,73.1051344743276,14.36,18.03,1,453516308287.26,453512482080.75,14.86353921,15.67741663,1.49837055,0.4873862,-9.91942932,2.8812248
2021-06-18,000001,18.81,19.08,18.03,18.24,218621202.0,5036533846.0,19405754475.0,0.011265792437064999,2026-07-24,69.95287292508317,73.72225585680603,62.41410706163745,18.614895833333332,-0.10791666666666799,0.9581429306877638,1.0394620596350568,-0.08131912894729298,12.068965517241235,58.92420537897304,14.36,18.14,1,439544047184.7,439540338858.75,14.40561245,15.19441535,1.45220765,0.47237045,-9.6138243,2.79245792
2021-06-25,000001,18.2,19.01,17.73,18.81,287418837.0,6560803102.0,19405754475.0,0.0148110106911985,2026-07-24,60.86449762857979,69.43633644739728,43.72081999094482,18.600833333333334,-0.014062499999997868,0.9107034118581474,1.0137103300796748,-0.10300691822152741,99.0825688073393,72.86063569682146,14.36,18.23,1,453322249105.28,453318424536.0,14.85717911,15.67070828,1.49772939,0.48717765,-9.9151848,2.87999193
2021-07-02,000001,18.81,18.93,17.53,17.57,381495308.0,8571652353.0,19405754475.0,0.019658875334709,2026-07-24,41.064732240787,59.97913504519386,3.2359266319732853,18.460104166666667,-0.14072916666666657,0.7642399322980999,0.9638162505233598,-0.1995763182252599,3.124999999999939,44.16243654822336,14.36,18.27,1,423243075898.38,423239505099.75,13.87136457,14.63091385,1.37752467,0.45485207,-9.25728512,2.68889657
2021-07-09,000001,17.47,18.57,16.93,17.13,433966763.0,9474216254.0,19405754475.0,0.0223627874689986,2026-07-24,29.37849016252666,49.77892008430479,-11.422369681029593,18.273854166666666,-0.18625000000000114,0.6056803408217313,0.8921890685830342,-0.2865087277613029,10.638297872340393,32.994923857867995,14.36,18.26,1,412763880071.46,412760397683.25,13.52791951,14.26866289,1.34341814,0.44359026,-9.02808137,2.62232142
2021-07-16,000001,17.32,17.57,16.44,17.19,391247118.0,8267346587.0,19405754475.0,0.0201613968941033,2026-07-24,26.13016272615215,41.896000964920574,-5.401513751384698,17.988645833333333,-0.2852083333333333,0.479336725382165,0.8096185999428603,-0.33028187456069535,66.37168141592926,34.51776649746196,14.36,18.22,1,414122294345.32,414118800496.5,13.57244017,14.31562135,1.34783936,0.44505013,-9.05779296,2.63095153
2021-07-23,000001,17.2,17.26,16.11,16.19,367529922.0,7534544693.0,19405754475.0,0.0189392235418353,2026-07-24,18.062678765225947,33.95156023168903,-13.715084167700219,17.674791666666664,-0.313854166666669,0.2951149557314281,0.7067178711005739,-0.41160291536914584,7.4074074074075655,9.137055837563484,14.36,18.13,1,390058955779.8,390055664947.5,12.78378853,13.48378581,1.26952067,0.41918967,-8.53147322,2.47807524
2021-07-30,000001,16.08,16.1,13.89,14.25,569438363.0,10376362800.0,19405754475.0,0.0293437889123862,2026-07-24,13.949575986568222,27.284232149982092,-12.719736340259516,17.115104166666665,-0.559687499999999,-0.007339307735463763,0.5639064353333664,-0.5712457430688301,10.909090909090889,6.122448979591828,14.36,17.94,1,343290692922.62,343287796662.75,11.25100593,11.86707318,1.11730451,0.36892862,-7.50854534,2.18095279
2021-08-06,000001,14.21,14.62,13.84,14.38,397551929.0,7076375065.0,19405754475.0,0.0204862907810234,2026-07-24,12.138834043621722,22.235766114528634,-8.055030098192098,16.5559375,-0.5591666666666661,-0.23385088956581868,0.40435497035352935,-0.6382058599193481,22.978723404255344,9.106239460371011,14.36,17.69,1,346589699016.28,346586774923.5,11.35912752,11.98111515,1.12804175,0.37247401,-7.58070208,2.20191164
2021-08-13,000001,14.43,16.58,14.37,16.02,533243790.0,10394785810.0,19405754475.0,0.0274786425174533,2026-07-24,21.960240507452653,22.143924245503303,21.592873031351353,16.405624999999997,-0.15031250000000185,-0.277826050378021,0.26791876620721927,-0.5457448165852403,100.0,36.76222596964587,14.36,17.47,1,385983712958.22,385980456507.75,12.65022657,13.34291043,1.25625702,0.41481008,-8.44233843,2.45218491
2021-08-20,000001,16.18,17.08,15.06,15.64,470040786.0,9361753148.0,19405754475.0,0.0242217217890465,2026-07-24,26.245576199036776,23.511141563347792,31.714445470414745,16.351145833333334,-0.0544791666666633,-0.33942680542601167,0.14644965188057307,-0.48587645730658474,82.56880733944958,30.354131534569994,14.36,17.26,1,376862931405.16,376859751904.5,11.47817535,13.02761793,1.22657171,0.40500813,-3.53971589,2.3569548
2021-08-27,000001,15.71,16.15,14.75,14.81,443932585.0,8486096914.0,19405754475.0,0.0228763373035511,2026-07-24,23.84937561926617,23.623886248653918,24.300354360490672,16.15989583333333,-0.1912500000000037,-0.4500322197180111,0.027153277560856226,-0.47718549727886733,26.66666666666674,16.357504215851613,14.36,17.04,1,356874835661.22,356871824795.25,10.86939468,12.33665776,1.16151667,0.38352727,-3.35197606,2.23194639
2021-09-03,000001,14.67,15.13,13.7,14.53,856139521.0,15317965299.0,19405754475.0,0.0441178168106239,2026-07-24,21.580624129476558,22.9427988755948,18.85627463724007,15.858124999999998,-0.30177083333333243,-0.5538964933688053,-0.0890566766250761,-0.4648398167437292,42.783505154639144,13.673805601317957,14.36,16.81,1,350082764291.92,350079810729.0,10.66252747,12.10186547,1.13941059,0.37622794,-3.28818098,2.1894678
2021-09-10,000001,14.44,16.73,14.32,16.57,721822190.0,13895316079.0,19405754475.0,0.0371962961259714,2026-07-24,39.10715165909979,28.330916470096465,60.65962203710644,15.994166666666665,0.13604166666666728,-0.4662243830568187,-0.16449021791142462,-0.3017341651453941,100.0,47.28171334431632,14.36,16.65,1,399179737332.86,399176369550.75,12.15788193,13.79907831,1.29920598,0.42899162,-3.74932831,2.49652731
2021-09-17,000001,16.4,16.91,14.83,14.92,559885277.0,10850721042.0,19405754475.0,0.0288515078205943,2026-07-24,37.494655413182635,31.385496117791856,49.712974003964185,15.921249999999997,-0.07291666666666785,-0.5238462409826781,-0.23636142252567532,-0.28748481845700274,42.50871080139373,20.098846787479417,14.36,16.48,1,359591664208.94,359588630421.75,10.95214157,12.43057468,1.1703591,0.38644699,-3.3774941,2.24893782
2021-09-24,000001,14.39,14.76,13.97,13.97,411889908.0,7291852882.0,19405754475.0,0.0212251427034504,2026-07-24,27.659158835612896,30.143383690398867,22.69070912604095,15.68239583333333,-0.23885416666666615,-0.6388052893179523,-0.3168501958841307,-0.3219550934338216,0.0,4.448105436573333,14.36,16.29,1,336692680735.3,336689840141.25,10.25470352,11.63898924,1.09583003,0.36183785,-3.16241352,2.1057243
2021-10-01,000001,13.86,14.85,13.74,14.44,445956786.0,7940554680.0,19405754475.0,0.0229806466208006,2026-07-24,25.737269598495388,28.67467899309771,19.862450809290742,15.380624999999998,-0.30177083333333243,-0.6841002099302838,-0.3903001986933613,-0.29380001123692245,59.32203389830504,12.191103789126858,14.36,16.1,1,347948113290.14,347945177736.75,10.59751205,12.02807361,1.09104057,0.37393387,-3.26813109,2.17611739
2021-10-08,000001,14.63,15.21,14.51,15.01,115920062.0,2146983882.0,19405754475.0,0.005973489057039,2026-07-24,30.07731188223165,29.14222328947569,31.947489067743568,15.313541666666664,-0.0670833333333345,-0.6663215840860381,-0.44550447577189667,-0.22081710831414147,100.0,21.58154859967052,14.36,15.93,1,361726315210.72,361723263414.0,11.01715698,12.50436654,1.13424408,0.38874107,-3.39754398,2.26228824
2021-10-15,000001,15.3,16.04,15.21,15.83,513095086.0,9984364950.0,19405754475.0,0.026440357506378,2026-07-24,41.05745841458443,33.113968331178604,56.944438581396085,15.486249999999997,0.17270833333333258,-0.5793859474948384,-0.472280770116485,-0.1071051773783534,100.0,35.09060955518947,14.36,15.82,1,381520351772.68,381517132978.5,11.62002716,13.18861835,1.19631108,0.41001338,-3.58346109,2.38608298
